"ID","COD_UF_A","UF_A","CODMUNDV_A","NOMEMUN_A","COD_UF_B","UF_B","CODMUNDV_B","NOMEMUN_B","VAR01","VAR02","VAR03","VAR04","VAR05","VAR06","VAR07","VAR08","VAR09","VAR10","VAR11","VAR12","VAR13","VAR14"
35031583549904,"35","SP",3503158,"Arapeí","35","SP",3549904,"São José dos Campos","Centro Local","Núcleo de Capital Regional C (São José dos Campos)",39.5,215,0,2,2,-44.4481065567,-22.6747987232,-45.8841754015,-23.1840615,0,"Não",0.183720930232558
35476503549805,"35","SP",3547650,"Santa Salete","35","SP",3549805,"São José do Rio Preto","Centro Local","Núcleo de Capital Regional B (São José do Rio Preto)",39.5,215,0,35,35,-50.6884618809,-20.2438451882,-49.3813476849,-20.8126364997,0,"Não",0.183720930232558
35049093541901,"35","SP",3504909,"Bananal","35","SP",3541901,"Queluz","Centro Local","Centro Local",19.3,105,0,1,1,-44.3233301293,-22.6826159991,-44.77847731,-22.5418444996,0,"Não",0.183809523809524
35160023555000,"35","SP",3516002,"Flórida Paulista","35","SP",3555000,"Tupã","Centro Local","Centro de Zona A",19.3,105,0,64,64,-51.1688764669,-21.6134276155,-50.5140064217,-21.9348215097,0,"Não",0.183809523809524
35039013532405,"35","SP",3503901,"Arujá","35","SP",3532405,"Nazaré Paulista","Integrante de Metrópole (São Paulo)","Integrante de Metrópole (São Paulo)",16.55,90,0,70,70,-46.3204896004,-23.3958267409,-46.4025902146,-23.1786958111,0,"Não",0.183888888888889
35260013540002,"35","SP",3526001,"Junqueirópolis","35","SP",3540002,"Pompéia","Centro Local","Centro Local",33.1,180,0,49,49,-51.4340119503,-21.5112757494,-50.176028055,-22.1061456537,0,"Não",0.183888888888889
35413073547106,"35","SP",3541307,"Presidente Epitácio","35","SP",3547106,"Santa Mercedes","Centro de Zona B","Centro Local",16.55,90,0,14,14,-52.1152758268,-21.7687819952,-51.758974242,-21.3469107455,0,"Não",0.183888888888889
35162003527108,"35","SP",3516200,"Franca","35","SP",3527108,"Lins","Centro Subregional A","Centro de Zona A",80,435,0,7,7,-47.402331626,-20.5360970003,-49.751423387,-21.6723464997,0,"Não",0.183908045977011
35070013511508,"35","SP",3507001,"Boituva","35","SP",3511508,"Cerquilho","Integrante de Capital Regional C (Sorocaba)","Centro Local",4.6,25,0,83,83,-47.6714734983,-23.2819440038,-47.737531325,-23.1686724999,0,"Não",0.184
35173073541604,"35","SP",3517307,"Guaimbê","35","SP",3541604,"Promissão","Centro Local","Centro Local",13.8,75,0,7,7,-49.8971777503,-21.9109206594,-49.8577352345,-21.5388674992,0,"Não",0.184
35218043553807,"35","SP",3521804,"Itaí","35","SP",3553807,"Taquarituba","Centro Local","Centro Local",4.6,25,0,156,156,-49.0810322483,-23.4190553849,-49.2440885381,-23.5320605078,0,"Não",0.184
35412083547700,"35","SP",3541208,"Presidente Bernardes","35","SP",3547700,"Santo Anastácio","Centro Local","Centro Local",4.6,25,0,165,165,-51.557570192,-22.0089907788,-51.6498922119,-21.9730210203,0,"Não",0.184
35339083534609,"35","SP",3533908,"Olímpia","35","SP",3534609,"Osvaldo Cruz","Centro de Zona A","Centro de Zona B",53.38,290,0,23,23,-48.9134917258,-20.7372839854,-50.8731391101,-21.7970834999,0,"Não",0.184068965517241
35035053527207,"35","SP",3503505,"Areias","35","SP",3527207,"Lorena","Centro Local","Centro de Zona B",15.65,85,0,42,42,-44.6994320049,-22.5821938854,-45.1242481439,-22.7316930329,0,"Não",0.184117647058824
35079023547007,"35","SP",3507902,"Brotas","35","SP",3547007,"Santa Maria da Serra","Centro Local","Centro Local",11.05,60,0,14,14,-48.1268333237,-22.2865169847,-48.1590141413,-22.5694102582,0,"Não",0.184166666666667
35500013554102,"35","SP",3550001,"São Luís do Paraitinga","35","SP",3554102,"Taubaté","Centro Local","Integrante de Capital Regional C (São José dos Campos)",11.05,60,0,141,141,-45.3095445051,-23.2218715107,-45.5566086965,-23.0265555004,0,"Não",0.184166666666667
35358043553807,"35","SP",3535804,"Paranapanema","35","SP",3553807,"Taquarituba","Centro Local","Centro Local",14.75,80,0,2,2,-48.7236769845,-23.3869279996,-49.2440885381,-23.5320605078,0,"Não",0.184375
35114093538808,"35","SP",3511409,"Cerqueira César","35","SP",3538808,"Piraju","Centro Local","Centro de Zona B",11.07,60,0,98,98,-49.1653301707,-23.0347974992,-49.3839744895,-23.1929914946,0,"Não",0.1845
35232063545209,"35","SP",3523206,"Itararé","35","SP",3545209,"Salto","Centro de Zona B","Integrante de Capital Regional C (Sorocaba)",66.45,360,0,21,21,-49.3361197136,-24.1121379602,-47.2924156294,-23.204073806,0,"Não",0.184583333333333
35414063544251,"35","SP",3541406,"Presidente Prudente","35","SP",3544251,"Rosana","Capital Regional C","Centro Local",48,260,0,35,35,-51.3867655819,-22.1227435,-53.0586544791,-22.5811754994,0,"Não",0.184615384615385
35028043518107,"35","SP",3502804,"Araçatuba","35","SP",3518107,"Guarantã","Capital Regional C","Centro Local",35.08,190,0,7,7,-50.4392260731,-21.2054759996,-49.5948218473,-21.8951462017,0,"Não",0.184631578947368
35326033552304,"35","SP",3532603,"Nhandeara","35","SP",3552304,"Sud Mennucci","Centro Local","Centro Local",27.7,150,0,35,35,-50.0402744955,-20.6948234995,-50.9205265588,-20.6929434991,0,"Não",0.184666666666667
35058073519907,"35","SP",3505807,"Bastos","35","SP",3519907,"Iepê","Centro Local","Centro Local",15.7,85,0,21,21,-50.7348708618,-21.9210374703,-51.0774138913,-22.6631014716,0,"Não",0.184705882352941
35019053522604,"35","SP",3501905,"Amparo","35","SP",3522604,"Itapira","Centro de Zona A","Centro Local",11.09,60,0,28,28,-46.7650856903,-22.699388626,-46.8212480112,-22.4360054995,0,"Não",0.184833333333333
35030003524105,"35","SP",3503000,"Aramina","35","SP",3524105,"Ituverava","Centro Local","Centro de Zona A",6.47,35,0,110,110,-47.7860130409,-20.0899442074,-47.7804156551,-20.3362879663,0,"Não",0.184857142857143
35378003550308,"35","SP",3537800,"Piedade","35","SP",3550308,"São Paulo","Centro Local","Núcleo de Metrópole (São Paulo)",30.51,165,0,62,62,-47.4180151514,-23.7142022226,-46.5703831822,-23.5673865001,0,"Não",0.184909090909091
35008083548302,"35","SP",3500808,"Alfredo Marcondes","35","SP",3548302,"Santo Expedito","Centro Local","Centro Local",3.7,20,0,110,110,-51.4129380666,-21.9527411238,-51.3909209812,-21.8468050508,0,"Não",0.185
35028043506508,"35","SP",3502804,"Araçatuba","35","SP",3506508,"Birigui","Capital Regional C","Centro de Zona A",3.7,20,0,557,557,-50.4392260731,-21.2054759996,-50.3393285169,-21.2923922882,0,"Não",0.185
35034063506003,"35","SP",3503406,"Arealva","35","SP",3506003,"Bauru","Centro Local","Capital Regional C",7.4,40,0,57,57,-48.9204148013,-22.0247674991,-49.083000867,-22.3251224996,0,"Não",0.185
35052033522000,"35","SP",3505203,"Bariri","35","SP",3522000,"Itaju","Centro de Zona B","Centro Local",3.7,20,0,29,29,-48.7415247716,-22.0719779999,-48.8050217365,-21.9846724209,0,"Não",0.185
35061023553658,"35","SP",3506102,"Bebedouro","35","SP",3553658,"Taquaral","Centro de Zona A","Centro Local",3.7,20,0,71,71,-48.4773621747,-20.9498155197,-48.4086549183,-21.0726085004,0,"Não",0.185
35064093516507,"35","SP",3506409,"Bilac","35","SP",3516507,"Gabriel Monteiro","Centro Local","Centro Local",3.7,20,0,70,70,-50.4811104803,-21.402571135,-50.5554608422,-21.528980135,0,"Não",0.185
35070013526407,"35","SP",3507001,"Boituva","35","SP",3526407,"Laranjal Paulista","Integrante de Capital Regional C (Sorocaba)","Centro Local",11.1,60,0,83,83,-47.6714734983,-23.2819440038,-47.8337807103,-23.0540116065,0,"Não",0.185
35086033509957,"35","SP",3508603,"Cachoeira Paulista","35","SP",3509957,"Canas","Centro Local","Centro Local",3.7,20,0,265,265,-45.0106304146,-22.664754376,-45.0569757405,-22.6906690656,0,"Não",0.185
35093043551900,"35","SP",3509304,"Cajobi","35","SP",3551900,"Severínia","Centro Local","Centro Local",3.7,20,0,88,88,-48.8101223647,-20.8790925183,-48.8015339794,-20.8093857877,0,"Não",0.185
35095023515152,"35","SP",3509502,"Campinas","35","SP",3515152,"Engenheiro Coelho","Núcleo de Capital Regional A (Campinas)","Centro Local",16.65,90,0,56,56,-47.0601562726,-22.9073424996,-47.2130797308,-22.4911899525,0,"Não",0.185
35143043542909,"35","SP",3514304,"Dourado","35","SP",3542909,"Ribeirão Bonito","Centro Local","Centro Local",3.7,20,0,107,107,-48.3162358067,-22.113167196,-48.1777057541,-22.0649346643,0,"Não",0.185
35215073556008,"35","SP",3521507,"Irapuã","35","SP",3556008,"Urupês","Centro Local","Centro Local",3.7,20,0,80,80,-49.4081517825,-21.2764371765,-49.2907298498,-21.2004188132,0,"Não",0.185
35244023545001,"35","SP",3524402,"Jacareí","35","SP",3545001,"Salesópolis","Integrante de Capital Regional C (São José dos Campos)","Centro Local",11.1,60,0,42,42,-45.9695932046,-23.3048804994,-45.8471769292,-23.5317929883,0,"Não",0.185
35258053527108,"35","SP",3525805,"Júlio Mesquita","35","SP",3527108,"Lins","Centro Local","Centro de Zona A",11.1,60,0,40,40,-49.7907942834,-22.0131689993,-49.751423387,-21.6723464997,0,"Não",0.185
35261003531100,"35","SP",3526100,"Juquiá","35","SP",3531100,"Mongaguá","Centro Local","Integrante de Capital Regional C (Santos)",33.3,180,0,7,7,-47.635341968,-24.3207030787,-46.6199927253,-24.0941161453,0,"Não",0.185
35278013533700,"35","SP",3527801,"Lupércio","35","SP",3533700,"Ocauçu","Centro Local","Centro Local",3.7,20,0,70,70,-49.8203247,-22.4138153926,-49.9273728306,-22.4388604477,0,"Não",0.185
35281063551306,"35","SP",3528106,"Macaubal","35","SP",3551306,"Sebastianópolis do Sul","Centro Local","Centro Local",3.7,20,0,28,28,-49.9634978202,-20.8013135396,-49.9209224972,-20.6568804989,0,"Não",0.185
35303003532504,"35","SP",3530300,"Mirassol","35","SP",3532504,"Neves Paulista","Integrante de Capital Regional B (São José do Rio Preto)","Centro Local",3.7,20,0,135,135,-49.512139218,-20.8170044997,-49.630474851,-20.8439161561,0,"Não",0.185
35339083551900,"35","SP",3533908,"Olímpia","35","SP",3551900,"Severínia","Centro de Zona A","Centro Local",3.7,20,0,163,163,-48.9134917258,-20.7372839854,-48.8015339794,-20.8093857877,0,"Não",0.185
35387093545159,"35","SP",3538709,"Piracicaba","35","SP",3545159,"Saltinho","Capital Regional C","Centro Local",3.7,20,0,114,114,-47.6468462359,-22.7237219999,-47.678288389,-22.8433674982,0,"Não",0.185
35426023551801,"35","SP",3542602,"Registro","35","SP",3551801,"Sete Barras","Centro Subregional B","Centro Local",3.7,20,0,229,229,-47.8410547517,-24.4942514278,-47.9272169632,-24.3886037817,0,"Não",0.185
35471063555109,"35","SP",3547106,"Santa Mercedes","35","SP",3555109,"Tupi Paulista","Centro Local","Centro Local",3.7,20,0,116,116,-51.758974242,-21.3469107455,-51.576720576,-21.3863953181,0,"Não",0.185
35201033549409,"35","SP",3520103,"Igarapava","35","SP",3549409,"São Joaquim da Barra","Centro Local","Centro de Zona B",18.51,100,0,83,83,-47.7510665715,-20.0396125348,-47.863268071,-20.5831655547,0,"Não",0.1851
35188003550704,"35","SP",3518800,"Guarulhos","35","SP",3550704,"São Sebastião","Integrante de Metrópole (São Paulo)","Centro de Zona B",50,270,0,28,28,-46.5310840859,-23.4685059998,-45.4026801407,-23.8066876519,0,"Não",0.185185185185185
35058073534906,"35","SP",3505807,"Bastos","35","SP",3534906,"Pacaembu","Centro Local","Centro Local",17.6,95,0,9,9,-50.7348708618,-21.9210374703,-51.2652015202,-21.5600784989,0,"Não",0.185263157894737
35223073526803,"35","SP",3522307,"Itapetininga","35","SP",3526803,"Lençóis Paulista","Centro Subregional B","Centro Local",42.62,230,0,14,14,-48.0461428951,-23.5878724996,-48.7986819729,-22.5975069998,0,"Não",0.185304347826087
35218043534708,"35","SP",3521804,"Itaí","35","SP",3534708,"Ourinhos","Centro Local","Centro Subregional A",26.89,145,0,12,12,-49.0810322483,-23.4190553849,-49.8685798362,-22.9772675001,0,"Não",0.185448275862069
35223073534708,"35","SP",3522307,"Itapetininga","35","SP",3534708,"Ourinhos","Centro Subregional B","Centro Subregional A",40.8,220,0,40,40,-48.0461428951,-23.5878724996,-49.8685798362,-22.9772675001,0,"Não",0.185454545454545
35153503554300,"35","SP",3515350,"Euclides da Cunha Paulista","35","SP",3554300,"Teodoro Sampaio","Centro Local","Centro Local",11.14,60,0,35,35,-52.5908983807,-22.55499692,-52.1711948218,-22.5310069999,0,"Não",0.185666666666667
35259043548807,"35","SP",3525904,"Jundiaí","35","SP",3548807,"São Caetano do Sul","Núcleo de Centro de Zona A (Jundiaí)","Integrante de Metrópole (São Paulo)",18.58,100,0,56,56,-46.8852739681,-23.187668,-46.5715146085,-23.6147050004,0,"Não",0.1858
35065083527108,"35","SP",3506508,"Birigui","35","SP",3527108,"Lins","Centro de Zona A","Centro de Zona A",15.8,85,0,110,110,-50.3393285169,-21.2923922882,-49.751423387,-21.6723464997,0,"Não",0.185882352941177
35102033517604,"35","SP",3510203,"Capão Bonito","35","SP",3517604,"Guapiara","Centro Local","Centro Local",8.74,47,0,98,98,-48.351434518,-24.0068009697,-48.5276813215,-24.1825265001,0,"Não",0.185957446808511
35132073537008,"35","SP",3513207,"Cristais Paulista","35","SP",3537008,"Pedregulho","Centro Local","Centro Local",3.72,20,0,98,98,-47.4238064517,-20.4024919994,-47.4817949693,-20.2568709993,0,"Não",0.186
35300033545704,"35","SP",3530003,"Mira Estrela","35","SP",3545704,"Santa Albertina","Centro Local","Centro Local",27.9,150,0,7,7,-50.1384271961,-19.9805160525,-50.7305643709,-20.0307026221,0,"Não",0.186
35096013516309,"35","SP",3509601,"Campo Limpo Paulista","35","SP",3516309,"Francisco Morato","Integrante de Centro de Zona A (Jundiaí)","Integrante de Metrópole (São Paulo)",4.65,25,0,88,88,-46.7638192326,-23.2093964291,-46.732526705,-23.2758255004,0,"Não",0.186
35358043553005,"35","SP",3535804,"Paranapanema","35","SP",3553005,"Taguaí","Centro Local","Centro Local",20.47,110,0,1,1,-48.7236769845,-23.3869279996,-49.4057711151,-23.4498141189,0,"Não",0.186090909090909
35502093557006,"35","SP",3550209,"São Miguel Arcanjo","35","SP",3557006,"Votorantim","Centro Local","Integrante de Capital Regional C (Sorocaba)",20.47,110,0,14,14,-47.9955891466,-23.8794900001,-47.4497380576,-23.5418712057,0,"Não",0.186090909090909
35306073551009,"35","SP",3530607,"Mogi das Cruzes","35","SP",3551009,"São Vicente","Integrante de Metrópole (São Paulo)","Integrante de Capital Regional C (Santos)",36.29,195,0,81,81,-46.1967600846,-23.5227065,-46.384490817,-23.9673729996,0,"Não",0.186102564102564
35060033517000,"35","SP",3506003,"Bauru","35","SP",3517000,"Getulina","Capital Regional C","Centro Local",33.51,180,0,7,7,-49.083000867,-22.3251224996,-49.9292835725,-21.7998305978,0,"Não",0.186166666666667
35028043534906,"35","SP",3502804,"Araçatuba","35","SP",3534906,"Pacaembu","Capital Regional C","Centro Local",33.52,180,0,7,7,-50.4392260731,-21.2054759996,-51.2652015202,-21.5600784989,0,"Não",0.186222222222222
35472053557105,"35","SP",3547205,"Santana da Ponte Pensa","35","SP",3557105,"Votuporanga","Centro Local","Centro de Zona A",22.35,120,0,7,7,-50.7984038446,-20.2526022557,-49.9746720153,-20.4194699999,0,"Não",0.18625
35005013509502,"35","SP",3500501,"Águas de Lindóia","35","SP",3509502,"Campinas","Centro Local","Núcleo de Capital Regional A (Campinas)",27.94,150,0,55,55,-46.6317788362,-22.4738220365,-47.0601562726,-22.9073424996,0,"Não",0.186266666666667
35005013548708,"35","SP",3500501,"Águas de Lindóia","35","SP",3548708,"São Bernardo do Campo","Centro Local","Integrante de Metrópole (São Paulo)",50.3,270,0,28,28,-46.6317788362,-22.4738220365,-46.5502572479,-23.7103044997,0,"Não",0.186296296296296
35257063537305,"35","SP",3525706,"José Bonifácio","35","SP",3537305,"Penápolis","Centro Local","Centro de Zona A",10.25,55,0,127,127,-49.6862827159,-21.0537190349,-50.0730362751,-21.4183830153,0,"Não",0.186363636363636
35261003550308,"35","SP",3526100,"Juquiá","35","SP",3550308,"São Paulo","Centro Local","Núcleo de Metrópole (São Paulo)",39.15,210,0,154,154,-47.635341968,-24.3207030787,-46.5703831822,-23.5673865001,0,"Não",0.186428571428571
35077043525706,"35","SP",3507704,"Braúna","35","SP",3525706,"José Bonifácio","Centro Local","Centro Local",18.65,100,0,14,14,-50.3181656103,-21.5010212082,-49.6862827159,-21.0537190349,0,"Não",0.1865
35075063536109,"35","SP",3507506,"Botucatu","35","SP",3536109,"Pardinho","Centro Subregional A","Centro Local",5.6,30,0,50,50,-48.4412893845,-22.8883815002,-48.3728766839,-23.080318324,0,"Não",0.186666666666667
35151863530805,"35","SP",3515186,"Espírito Santo do Pinhal","35","SP",3530805,"Mogi Mirim","Centro de Zona B","Centro Local",11.2,60,0,185,185,-46.7455142896,-22.1970535004,-46.9563671268,-22.4326954997,0,"Não",0.186666666666667
35176043542800,"35","SP",3517604,"Guapiara","35","SP",3542800,"Ribeira","Centro Local","Centro Local",22.4,120,0,14,14,-48.5276813215,-24.1825265001,-49.0083019943,-24.6574894992,0,"Não",0.186666666666667
35185033554003,"35","SP",3518503,"Guareí","35","SP",3554003,"Tatuí","Centro Local","Centro de Zona A",11.2,60,0,24,24,-48.1845381753,-23.3731401921,-47.8494640333,-23.3485765,0,"Não",0.186666666666667
35248083540259,"35","SP",3524808,"Jales","35","SP",3540259,"Pontalinda","Centro de Zona A","Centro Local",5.6,30,0,59,59,-50.5503561995,-20.2678530471,-50.5246020155,-20.440833843,0,"Não",0.186666666666667
35283043530300,"35","SP",3528304,"Magda","35","SP",3530300,"Mirassol","Centro Local","Integrante de Capital Regional B (São José do Rio Preto)",22.4,120,0,49,49,-50.2275370471,-20.6434813109,-49.512139218,-20.8170044997,0,"Não",0.186666666666667
35354083555109,"35","SP",3535408,"Panorama","35","SP",3555109,"Tupi Paulista","Centro Local","Centro Local",5.6,30,0,123,123,-51.8565741617,-21.3601835581,-51.576720576,-21.3863953181,0,"Não",0.186666666666667
35438083555000,"35","SP",3543808,"Rinópolis","35","SP",3555000,"Tupã","Centro Local","Centro de Zona A",11.2,60,0,105,105,-50.7248383218,-21.727890999,-50.5140064217,-21.9348215097,0,"Não",0.186666666666667
35457043547403,"35","SP",3545704,"Santa Albertina","35","SP",3547403,"Santa Rita d'Oeste","Centro Local","Centro Local",5.6,30,0,14,14,-50.7305643709,-20.0307026221,-50.8309473884,-20.1418014737,0,"Não",0.186666666666667
35056093553708,"35","SP",3505609,"Barrinha","35","SP",3553708,"Taquaritinga","Centro Local","Centro de Zona B",8.4,45,0,93,93,-48.1628135188,-21.1917435004,-48.5067421824,-21.4100079996,0,"Não",0.186666666666667
35019053523404,"35","SP",3501905,"Amparo","35","SP",3523404,"Itatiba","Centro de Zona A","Integrante de Metrópole (São Paulo)",13.07,70,0,85,85,-46.7650856903,-22.699388626,-46.8375578532,-23.0048529997,0,"Não",0.186714285714286
35272073549607,"35","SP",3527207,"Lorena","35","SP",3549607,"São José do Barreiro","Centro de Zona B","Centro Local",21.5,115,0,21,21,-45.1242481439,-22.7316930329,-44.5783409615,-22.6464898962,0,"Não",0.18695652173913
35414063545407,"35","SP",3541406,"Presidente Prudente","35","SP",3545407,"Salto Grande","Capital Regional C","Centro Local",48.62,260,0,7,7,-51.3867655819,-22.1227435,-49.9810777594,-22.8905072538,0,"Não",0.187
35115083554003,"35","SP",3511508,"Cerquilho","35","SP",3554003,"Tatuí","Centro Local","Centro de Zona A",6.55,35,0,114,114,-47.737531325,-23.1686724999,-47.8494640333,-23.3485765,0,"Não",0.187142857142857
35021013534609,"35","SP",3502101,"Andradina","35","SP",3534609,"Osvaldo Cruz","Centro Subregional B","Centro de Zona B",40.25,215,0,6,6,-51.378847795,-20.9014635148,-50.8731391101,-21.7970834999,0,"Não",0.187209302325581
35086033549607,"35","SP",3508603,"Cachoeira Paulista","35","SP",3549607,"São José do Barreiro","Centro Local","Centro Local",16.85,90,0,42,42,-45.0106304146,-22.664754376,-44.5783409615,-22.6464898962,0,"Não",0.187222222222222
35025073547809,"35","SP",3502507,"Aparecida","35","SP",3547809,"Santo André","Centro de Zona B","Integrante de Metrópole (São Paulo)",56.18,300,0,14,14,-45.2294293377,-22.8481540004,-46.5308742578,-23.6575100004,0,"Não",0.187266666666667
35248083529609,"35","SP",3524808,"Jales","35","SP",3529609,"Meridiano","Centro de Zona A","Centro Local",10.3,55,0,91,91,-50.5503561995,-20.2678530471,-50.1818318397,-20.3541099032,0,"Não",0.187272727272727
35031583508603,"35","SP",3503158,"Arapeí","35","SP",3508603,"Cachoeira Paulista","Centro Local","Centro Local",24.35,130,0,42,42,-44.4481065567,-22.6747987232,-45.0106304146,-22.664754376,0,"Não",0.187307692307692
35115083512308,"35","SP",3511508,"Cerquilho","35","SP",3512308,"Conchas","Centro Local","Centro Local",14.05,75,0,94,94,-47.737531325,-23.1686724999,-48.0098921335,-23.0129580803,0,"Não",0.187333333333333
35221093526100,"35","SP",3522109,"Itanhaém","35","SP",3526100,"Juquiá","Integrante de Capital Regional C (Santos)","Centro Local",28.1,150,0,7,7,-46.7909914829,-24.1861206667,-47.635341968,-24.3207030787,0,"Não",0.187333333333333
35031583527207,"35","SP",3503158,"Arapeí","35","SP",3527207,"Lorena","Centro Local","Centro de Zona B",29.05,155,0,42,42,-44.4481065567,-22.6747987232,-45.1242481439,-22.7316930329,0,"Não",0.18741935483871
35049093508603,"35","SP",3504909,"Bananal","35","SP",3508603,"Cachoeira Paulista","Centro Local","Centro Local",29.05,155,0,42,42,-44.3233301293,-22.6826159991,-45.0106304146,-22.664754376,0,"Não",0.18741935483871
35102033548708,"35","SP",3510203,"Capão Bonito","35","SP",3548708,"São Bernardo do Campo","Centro Local","Integrante de Metrópole (São Paulo)",51.56,275,0,14,14,-48.351434518,-24.0068009697,-46.5502572479,-23.7103044997,0,"Não",0.187490909090909
35001053555000,"35","SP",3500105,"Adamantina","35","SP",3555000,"Tupã","Centro de Zona A","Centro de Zona A",11.25,60,0,110,110,-51.0733647496,-21.6883114796,-50.5140064217,-21.9348215097,0,"Não",0.1875
35015093555505,"35","SP",3501509,"Alvinlândia","35","SP",3555505,"Ubirajara","Centro Local","Centro Local",3.75,20,0,23,23,-49.7630330294,-22.4450101512,-49.6632716656,-22.5238354506,0,"Não",0.1875
35016083552403,"35","SP",3501608,"Americana","35","SP",3552403,"Sumaré","Integrante de Capital Regional A (Campinas)","Integrante de Capital Regional A (Campinas)",3.75,20,0,555,555,-47.330362926,-22.7408834999,-47.2658027322,-22.8221449998,0,"Não",0.1875
35035053508603,"35","SP",3503505,"Areias","35","SP",3508603,"Cachoeira Paulista","Centro Local","Centro Local",11.25,60,0,42,42,-44.6994320049,-22.5821938854,-45.0106304146,-22.664754376,0,"Não",0.1875
35049093527207,"35","SP",3504909,"Bananal","35","SP",3527207,"Lorena","Centro Local","Centro de Zona B",33.75,180,0,42,42,-44.3233301293,-22.6826159991,-45.1242481439,-22.7316930329,0,"Não",0.1875
35050053522307,"35","SP",3505005,"Barão de Antonina","35","SP",3522307,"Itapetininga","Centro Local","Centro Subregional B",45,240,0,35,35,-49.566063897,-23.6271105194,-48.0461428951,-23.5878724996,0,"Não",0.1875
35076053525508,"35","SP",3507605,"Bragança Paulista","35","SP",3525508,"Joanópolis","Centro Subregional B","Centro Local",11.25,60,0,28,28,-46.5423333744,-22.9568955004,-46.2734166105,-22.9306782186,0,"Não",0.1875
35076053528502,"35","SP",3507605,"Bragança Paulista","35","SP",3528502,"Mairiporã","Centro Subregional B","Integrante de Metrópole (São Paulo)",7.5,40,0,79,79,-46.5423333744,-22.9568955004,-46.5901958728,-23.3224593829,0,"Não",0.1875
35199073555000,"35","SP",3519907,"Iepê","35","SP",3555000,"Tupã","Centro Local","Centro de Zona A",22.5,120,0,21,21,-51.0774138913,-22.6631014716,-50.5140064217,-21.9348215097,0,"Não",0.1875
35208063544707,"35","SP",3520806,"Inúbia Paulista","35","SP",3544707,"Sagres","Centro Local","Centro Local",3.75,20,0,48,48,-50.9643748937,-21.7699119906,-50.9571547109,-21.8811386709,0,"Não",0.1875
35241053544905,"35","SP",3524105,"Ituverava","35","SP",3544905,"Sales Oliveira","Centro de Zona A","Centro Local",18.75,100,0,55,55,-47.7804156551,-20.3362879663,-47.8423493401,-20.7778821515,0,"Não",0.1875
35346093544707,"35","SP",3534609,"Osvaldo Cruz","35","SP",3544707,"Sagres","Centro de Zona B","Centro Local",3.75,20,0,24,24,-50.8731391101,-21.7970834999,-50.9571547109,-21.8811386709,0,"Não",0.1875
35516033552106,"35","SP",3551603,"Serra Negra","35","SP",3552106,"Socorro","Centro Local","Centro Local",9.38,50,0,42,42,-46.7017913804,-22.6126935221,-46.5292115921,-22.5920299523,0,"Não",0.1876
35123083531803,"35","SP",3512308,"Conchas","35","SP",3531803,"Monte Mor","Centro Local","Integrante de Capital Regional A (Campinas)",24.4,130,0,28,28,-48.0098921335,-23.0129580803,-47.3132692484,-22.9455219993,0,"Não",0.187692307692308
35426023552205,"35","SP",3542602,"Registro","35","SP",3552205,"Sorocaba","Centro Subregional B","Núcleo de Capital Regional C (Sorocaba)",42.24,225,0,29,29,-47.8410547517,-24.4942514278,-47.4578532528,-23.499323,0,"Não",0.187733333333333
35400023555109,"35","SP",3540002,"Pompéia","35","SP",3555109,"Tupi Paulista","Centro Local","Centro Local",39.5,210,0,36,36,-50.176028055,-22.1061456537,-51.576720576,-21.3863953181,0,"Não",0.188095238095238
35095023527009,"35","SP",3509502,"Campinas","35","SP",3527009,"Lindóia","Núcleo de Capital Regional A (Campinas)","Centro Local",26.35,140,0,97,97,-47.0601562726,-22.9073424996,-46.6614836161,-22.520488192,0,"Não",0.188214285714286
35033073538709,"35","SP",3503307,"Araras","35","SP",3538709,"Piracicaba","Centro Subregional B","Capital Regional C",16.94,90,0,57,57,-47.3858295278,-22.3570865194,-47.6468462359,-22.7237219999,0,"Não",0.188222222222222
35181073555000,"35","SP",3518107,"Guarantã","35","SP",3555000,"Tupã","Centro Local","Centro de Zona A",16.95,90,0,28,28,-49.5948218473,-21.8951462017,-50.5140064217,-21.9348215097,0,"Não",0.188333333333333
35393013549102,"35","SP",3539301,"Pirassununga","35","SP",3549102,"São João da Boa Vista","Centro Local","Centro Subregional A",16.95,90,0,13,13,-47.4251728816,-21.9940492948,-46.7963507822,-21.9720109998,0,"Não",0.188333333333333
35003033549102,"35","SP",3500303,"Aguaí","35","SP",3549102,"São João da Boa Vista","Centro Local","Centro Subregional A",5.65,30,0,114,114,-46.9796931089,-22.0596840004,-46.7963507822,-21.9720109998,0,"Não",0.188333333333333
35197093550308,"35","SP",3519709,"Ibiúna","35","SP",3550308,"São Paulo","Centro Local","Núcleo de Metrópole (São Paulo)",22.6,120,0,62,62,-47.2204911877,-23.6526325003,-46.5703831822,-23.5673865001,0,"Não",0.188333333333333
35407053546306,"35","SP",3540705,"Porto Ferreira","35","SP",3546306,"Santa Cruz das Palmeiras","Centro Local","Centro Local",5.65,30,0,174,174,-47.481409643,-21.8583625046,-47.2494144216,-21.8275680001,0,"Não",0.188333333333333
35213093534302,"35","SP",3521309,"Ipuã","35","SP",3534302,"Orlândia","Centro Local","Centro de Zona B",12.25,65,0,22,22,-48.0173850384,-20.4414826013,-47.8863838222,-20.7204214947,0,"Não",0.188461538461538
